[5.977836 0.011148] ;18480;-4632;-8791
[6.006448 0.028612] ;17673;-4377;-9213
[6.036548 0.030100] ;16756;-4095;-9611
[6.055992 0.019444] ;16107;-3897;-9887
[6.065736 0.009744] ;15775;-3795;-10036
[6.077028 0.011292] ;15411;-3675;-10165
[6.105907 0.028879] ;14377;-3372;-10543
[6.135662 0.029755] ;13265;-3032;-10913
[6.155205 0.019543] ;12478;-2817;-11148
[6.165293 0.010087] ;12081;-2697;-11278
[6.176536 0.011243] ;11611;-2567;-11426
[6.194982 0.018446] ;10817;-2362;-11650
[6.205064 0.010082] ;10387;-2242;-11753
[6.214915 0.009851] ;9952;-2117;-11857
[6.226001 0.011086] ;9457;-1980;-11976
[6.244454 0.018453] ;8600;-1767;-12158
[6.254670 0.010217] ;8131;-1637;-12255
[6.264494 0.009823] ;7667;-1515;-12345
[6.275601 0.011107] ;7133;-1372;-12475
[6.294330 0.018728] ;6227;-1130;-12627
[6.304134 0.009804] ;5733;-1000;-12720
[6.314294 0.010160] ;5233;-877;-12805
[6.325092 0.010798] ;4656;-745;-12906
[6.343880 0.018788] ;3680;-507;-13045
[6.353655 0.009775] ;3155;-372;-13118
[6.363642 0.009986] ;2622;-247;-13178
[6.393289 0.029647] ;988;142;-13385
[6.403233 0.009944] ;421;270;-13437
[6.413219 0.009987] ;-136;415;-13483
[6.443173 0.029954] ;-1840;827;-13620
[6.453069 0.009896] ;-2408;957;-13650
[6.462984 0.009915] ;-3016;1085;-13682
[6.474299 0.011315] ;-3672;1235;-13712
[6.492824 0.018525] ;-4761;1482;-13742
[6.502661 0.009837] ;-5357;1620;-13753
[6.512749 0.010088] ;-5940;1747;-13761
[6.523793 0.011044] ;-6620;1902;-13772
[6.542492 0.018699] ;-7720;2157;-13733
[6.552219 0.009727] ;-8312;2285;-13720
[6.562357 0.010138] ;-8898;2412;-13698
[6.573454 0.011097] ;-9576;2562;-13663
[6.602435 0.028981] ;-11231;2952;-13513
[6.652231 0.049796] ;-14047;3567;-13086
[6.682726 0.030495] ;-15648;3932;-12707
[6.701457 0.018731] ;-16682;4160;-12391
[6.711622 0.010165] ;-17175;4270;-12225
[6.722427 0.010804] ;-17783;4400;-12022
[6.741153 0.018727] ;-18638;4597;-11627
[6.751112 0.009958] ;-19097;4707;-11415
[6.761245 0.010133] ;-19540;4790;-11165
[6.772579 0.011335] ;-20041;4642;-10911
[6.790904 0.018324] ;-20768;4765;-10407
[6.801251 0.010347] ;-21148;4830;-10123
[6.830796 0.029545] ;-22163;5310;-9162
[6.860704 0.029909] ;-23005;5450;-8100
[6.871831 0.011127] ;-23305;5515;-7661
[6.890015 0.018184] ;-23685;5560;-6897
[6.900133 0.010118] ;-23856;5580;-6476
[6.910161 0.010028] ;-24001;5582;-6042
[6.921244 0.011083] ;-24170;5640;-5546
[6.939775 0.018531] ;-24300;5622;-4705
[6.949851 0.010077] ;-24346;5617;-4257
[6.959686 0.009835] ;-24373;5585;-3781
[6.970804 0.011118] ;-24417;5555;-3157
[6.989252 0.018448] ;-24310;5462;-2271
[6.999497 0.010245] ;-24222;5405;-1772
[7.009285 0.009788] ;-24112;5345;-1287
[7.020366 0.011081] ;-23985;5260;-653
[7.048877 0.028511] ;-23378;5002;795
[7.078943 0.030067] ;-22503;4662;2386
[7.108714 0.029771] ;-21303;4245;3915
[7.119807 0.011093] ;-20785;4070;4536
[7.137964 0.018157] ;-19782;3762;5451
[7.147963 0.009998] ;-19210;3560;5925
[7.158076 0.010114] ;-18588;3370;6388
[7.169330 0.011254] ;-17873;3127;6915
[7.198333 0.029003] ;-15767;2512;8140
[7.228002 0.029670] ;-13307;1795;9331
[7.257864 0.029862] ;-10527;1017;10355
