[7.427074 0.028913] ;8355;-9532;4865
[7.457103 0.030029] ;10235;-11062;4852
[7.476573 0.019470] ;11380;-11992;4808
[7.486334 0.009761] ;11920;-12427;4737
[7.497550 0.011216] ;12531;-12865;4672
[7.526589 0.029039] ;13847;-13902;4435
[7.576249 0.049660] ;15613;-15190;3836
[7.606117 0.029868] ;16312;-15615;3391
[7.625465 0.019347] ;16621;-15737;3058
[7.635434 0.009969] ;16740;-15787;2873
[7.646513 0.011079] ;16837;-15792;2670
[7.675468 0.028955] ;16871;-15635;2121
[7.705356 0.029888] ;16666;-15282;1550
[7.724680 0.019324] ;16373;-14915;1122
[7.734531 0.009851] ;16176;-14672;926
[7.745710 0.011178] ;15993;-14415;686
[7.774467 0.028757] ;15205;-13527;70
[7.784668 0.010201] ;14893;-13177;-132
[7.795943 0.011275] ;14538;-12785;-348
[7.814183 0.018241] ;13831;-12012;-713
[7.824436 0.010252] ;13415;-11575;-917
[7.834266 0.009830] ;12982;-11112;-1118
[7.845615 0.011349] ;12481;-10610;-1351
[7.864151 0.018537] ;11572;-9660;-1710
[7.873941 0.009789] ;11057;-9130;-1903
[7.903592 0.029652] ;9428;-7475;-2435
[7.913853 0.010261] ;8863;-6897;-2612
[7.944623 0.030770] ;6983;-5045;-3157
[7.973233 0.028611] ;5183;-3295;-3603
[8.002976 0.029743] ;3252;-1460;-4056
[8.012788 0.009812] ;2593;-850;-4190
[8.043512 0.030724] ;540;995;-4626
[8.052062 0.008550] ;-26;1485;-4737
[8.062482 0.010420] ;-671;2052;-4848
[8.072479 0.009996] ;-1331;2617;-4968
[8.102287 0.029808] ;-3271;4192;-5301
[8.112156 0.009870] ;-3912;4685;-5407
[8.143238 0.031082] ;-5845;6090;-5666
[8.171865 0.028627] ;-7498;7157;-5838
[8.181551 0.009685] ;-8046;7467;-5898
[8.192785 0.011235] ;-8661;7817;-5957
[8.211226 0.018441] ;-9591;8275;-5993
[8.221267 0.010041] ;-10058;8482;-6015
[8.231441 0.010175] ;-10532;8640;-6010
[8.242337 0.010895] ;-11038;8800;-6026
[8.271213 0.028877] ;-12122;8982;-5955
[8.301121 0.029908] ;-13061;8907;-5753
[8.330856 0.029735] ;-13745;8495;-5435
[8.341812 0.010956] ;-13976;8282;-5290
[8.360229 0.018417] ;-14187;7807;-4985
[8.370358 0.010129] ;-14253;7507;-4811
[8.380165 0.009807] ;-14313;7192;-4610
[8.391567 0.011401] ;-14358;6802;-4391
[8.409748 0.018182] ;-14285;6062;-3936
[8.419876 0.010127] ;-14201;5640;-3696
[8.429941 0.010065] ;-14085;5205;-3435
[8.441053 0.011112] ;-13942;4662;-3127
[8.459637 0.018584] ;-13573;3720;-2587
